product/productId,product/title,product/price,review/userId,review/profileName,review/helpfulness,review/score,review/time,review/summary,review/text
78,Palm Treo 750 750v PDA Smartphone Protective Black Silicon Skin Snap-On Cover Case,2.99,927,"Urban Pharmer ""Js""",0/0,3.0,1241827200,"Ok, not great","Ok, so the reason I rated it 3 stars is :Pros: FitsCons: stretches, catches on dress pants, which is why i got it in the first place, I didn't want something that was ""sticky"" This is smooth, but still sticky on cotton fabric. Boo on that. 3 stars."
78,Palm Treo 750 750v PDA Smartphone Protective Black Silicon Skin Snap-On Cover Case,2.99,480,"Phillip W. Aldridge ""Treo 755p""",0/0,4.0,1240185600,Silicone Case for Palm Treo 755p,I am enjoying its use. The only issue is one of manufacturing. The opening that allows for moving of the vibrate off/on control does not align with the control. It is difficult to move the control. I modified the case by making a small cut to it.
78,Palm Treo 750 750v PDA Smartphone Protective Black Silicon Skin Snap-On Cover Case,2.99,667,Luke Clark,0/0,2.0,1239321600,Phone Cover,"Not the greatest produce. I have used the product for about 3 weeks and just recently took it off. The cover fits nicely except for the holes on the side which I had to cut bigger. It attracts lots of lint from your pockets. I just haven't really been pleased with it. But for as cheap that it was, I shouldn't really complain."
78,Palm Treo 750 750v PDA Smartphone Protective Black Silicon Skin Snap-On Cover Case,2.99,208,"Milton F. Fumero ""linkm2cr""",0/0,5.0,1234137600,Very good skin!!!,"Well this skin is a great item, it fits perfect on my treo 680, I recommended"
78,Palm Treo 750 750v PDA Smartphone Protective Black Silicon Skin Snap-On Cover Case,2.99,21,Jose M. Martinez,0/0,5.0,1222128000,Good grip,Great to keep for just an added protection and gives you a great grip on it. I wont be dropping this phone anytime soon.
78,Palm Treo 750 750v PDA Smartphone Protective Black Silicon Skin Snap-On Cover Case,2.99,872,Estrella,0/0,4.0,1220745600,Good!,I would have wanted to know before buying it that the silicon was hard and is not as soft as I thought. However it is a good protector for the phone.
75,Motorola H500 Bluetooth Headset (Pumpkin Orange) [Motorola Retail Packaging],unknown,791,"John Williamson ""JargonTalk""",2/3,5.0,1220572800,Motorola H500 Bluetooth Headset in Orange,"Bluetooth cell phone headsets are really a subjective choice. Some love them and others hate them, and some models seem to fit one person's ear (and lifestyle) better than another.That being said, this reviewer will try to offer an (overdue) opinion on what has turned out to be a pretty good choice in a well-made Bluetooth cell phone headset.When I first looked at the Motorola H500, it's price tag was in the $100 range, so it was easy to pass on in favor of wired headsets. But with the recent price drops, this unit is not only worth considering, it's now even lower priced than some of the better wired units that were former favorites. Considering that so many states and localities have laws against cell phone use while driving, this can be an excellent communication tool if used carefully and safely.There are many brands and model out there to choose from, but the Motorola H500 is well worth consideration, especially in light of its excellent pricing. Once adjusted and positioned correctly to the ear, its overall sound quality has turned out to be excellent. Had held off on making a decision between brands and models mostly because I wear glasses, but after a bit of retail store test driving for fit and sound, found (like other reviewers) that this headset seems to settle easily to my ear and just seems to fit properly.One way of looking at how well a Bluetooth cell phone headset functions would perhaps be to rate its use during everyday tasks or activities, so here are a few of those, along with my personal findings.- Driving: excellent, quite functional, 5-stars.- Walking: excellent, 5-stars.- Cycling: excellent, low wind noise, 5-stars.- Running: OK, 4-stars (felt like it might fall off).- Computing: excellent, 5-stars.- Sleeping: decent, 4-stars... hey, just joking here!Don't want to go on a rant about driving while using a cell phone, but if you take the time to read your phone's manual along with the one for the Motorola H500, you'll find that you can use it with voice activated functions, so that you don't need to fool with cell phone dialing when driving. Just program your phone, say your party's name into the Bluetooth device and you'll be automatically connected.Color selections - something for everyone:-Motorola H500 Bluetooth Headset - Silver-Motorola H500 Bluetooth Headset - Black-Motorola H500 Bluetooth Headset - Pink-Motorola H500 Bluetooth Headset - Orange-Motorola H500 Bluetooth Headset - Teal BluePros:- Overall good sound quality, very little static.- Comfortable to wear/use, has an ergonomic ear hook.- Clean, streamlined design.- Good range, better than some others.- Bluetooth 1.2 means less interference & faster connections.- Inexpensive, reasonably priced.- About 8 hours talk time and 200 hours standby time on a charge.Cons:- Ringtone alerts, but that's a personal thing.- Small volume controls.Is this Motorola headset the newest, latest and greatest? Nope. If you want that, check out the newJawbone II Bluetooth Headsetby Aliph, but then check out the price on that unit and compare the features.Summary:The Motorola H500 is an inexpensive Bluetooth cell phone headsets, offering good sound quality, nice ergonomics, and better-than-average range. It's an excellent communication device, adding to driving safety if used carefully. If you're looking for a good Bluetooth headset at a reasonable price, it's well worth considering.Update:For those who privately asked, my H500 didn't come in a box. It came in a ziplock-style bag that was marked ""bulk"" on the label. It contained the H500 headset, AC charger, user guides and a ""Motomanual."" From all appearances it was brand new."
75,Motorola H500 Bluetooth Headset (Pumpkin Orange) [Motorola Retail Packaging],unknown,287,"Bunny Blue ""bunnyblue""",0/0,5.0,1229385600,Good Buy,"It takes a while to get used to, but for a first-time Bluetooth user this is very user friendly. It's not bulky or uncomfortable and has good sound quality. It was easy to set up and works well with my Blackberry."
75,Motorola H500 Bluetooth Headset (Pumpkin Orange) [Motorola Retail Packaging],unknown,731,"Nita C. Watson ""NitaRN""",0/0,3.0,1224892800,Good deal. Decent earpiece for the price. Has some minor issues.,"I got this earpiece after my $100 one broke with minimal usage. I only use it to call my friends long distance once a week or so. It does it's job well and the sound is good. My friends never really complain about the noise or sound while I am using it. I will say that it is annoying since you don't know if it is ""on"" or ""off"". When you try to call sometimes it will automatically dial the last number your cell phone has and it might not be the person you want to call. It also has a tendency to easily be turned on and I have more then one occassion called my brother a few times with it in my purse. That is just with it accidently having the button on the earpiece pushed and as I said before, it will automatically dial the last number it has on the cellphone. It does not ""sit"" inside the ear, but hangs from your ear. I have not had too much problems with that, but if you like to have the thing in the ear then this isn't the one for you. The color is nice and the price was really good considering how much they use to go for. If anything happens to this one, it won't hurt my wallet like my $100 one did."
75,Motorola H500 Bluetooth Headset (Pumpkin Orange) [Motorola Retail Packaging],unknown,406,B. Layer,0/0,1.0,1224633600,Not worth the money,"I bought this item to use with my LG Env. I thought it would have been a lot better since it was a motorla but I was way wrong. EVERY CALL HAS A HOWL!!! I have tried it on 5 different phones including 2 Env's, 1 Env2, 1 voyager and a blackberry. DON'T WASTE YOUR MONEY ON THIS."
75,Motorola H500 Bluetooth Headset (Pumpkin Orange) [Motorola Retail Packaging],unknown,688,M. Lamaa,0/0,2.0,1222732800,not as i expected,very loose fit on the ear and hard to reconnect if you go out of range
75,Motorola H500 Bluetooth Headset (Pumpkin Orange) [Motorola Retail Packaging],unknown,309,CASPER,1/2,4.0,1220140800,CAN'T TELL IF BLUETOOTH IS TURNED ON/OFF,"THE BLUETOOTH IS PRETTY CLEAR, HOWEVER ONE BAD FEATURE I FIND IS THE LIGHT TO TURN ON AND OFF IS BLUE FOR BOTH AND SOMETIMES IF YOU'RE OUTDOORS, IT'S HARD TO DETERMINE IF YOU HAVE TURNED THE BLUETOOTH OFF."
75,Motorola H500 Bluetooth Headset (Pumpkin Orange) [Motorola Retail Packaging],unknown,651,Tiong Guan Chng,1/2,5.0,1219795200,great,works great! item is cute and my wife love the way it fits! we were using a SOny Erricson and it is not as good!
75,Motorola H500 Bluetooth Headset (Pumpkin Orange) [Motorola Retail Packaging],unknown,849,A. Harris,1/2,1.0,1218326400,Bluetooth,This Bluetooth does not work that well. It seems to understand my commands only part of the time. I will opt to buy a more expensive one with noise reduction too.
75,Motorola H500 Bluetooth Headset (Pumpkin Orange) [Motorola Retail Packaging],unknown,386,"Angela Williams-jones ""Namaste""",7/12,5.0,1211846400,Burnt Orange Bluetooth,"This bluetooth device matches perfectly with my burnt orange case and works excellent in all areas. I drive through alot of wooded areas and on parkways and it hasn't failed me once. Great product, color and price!"
90,Cellular Innovations PCP-LG Car Charger for LG,12.99,189,"Stephanie B. Altergott ""SBAltergott""",0/0,1.0,1236902400,Poor Design,I would not buy this product or reccomend it. It is designed poorly and the different attachements don't stay on the charger. Disapointed withmoney spent
63,Nextlink AX2 Blue Spoon Bluetooth Headset [Retail Packaged],unknown,858,"James Nelson ""J. Nelson""",0/0,4.0,1171411200,Good value for lesser price,"This devise delivers good volumn, is very light weight and remains firmly my ear during my daily activities; A good value."
63,Nextlink AX2 Blue Spoon Bluetooth Headset [Retail Packaged],unknown,306,N. Sturdivant,0/0,3.0,1171324800,AARRRGH! It's... cool.,"This is a fabulous device. It is wonderful when it works properly, and it is frustrating when it does not. I have used this product for almost a year now. It comes with 2 of the rubber pieces. I have now lost both of the pieces. a 2 foot drop to the wood floor caused an inner piece of the speaker to fall off.The device comes with a neckband so you can hang onto it, except while wearing it thus, the rubber piece quite often falls off. I have picked up this little piece of rubber that is supposed to go into my ear, off of numerous places. Once it falls if you are not somewhere with some cleanser, you really don't want to put it back -into- your ear again.It is a great device, but wonderfully frustrating as well. It is extremely light, makes for a lot of cool comments, and is a pleasure to use. I had no problem pairing it with 4 different phones and my laptop. It sounds good in the wind, and doesn't give a headache when you wear it for long periods of time. I could put it on in the a.m. and forget it's even there all day. Volume lower button has redial, so you end up having to raise volume after redialing.It takes some getting used to in order to put it into your ear. I suggest putting middle finger on top corner of the USB input, index on the rubber tip, and thumb on the mike end. I would recommend getting a pouch or holster to keep it safe when not in use.Would I buy it again? ProbablyWould I recommend it to others? If you want something cool and interesting, this is it."
63,Nextlink AX2 Blue Spoon Bluetooth Headset [Retail Packaged],unknown,695,Ann Dee,0/0,5.0,1170806400,Good Product,"The Headset does what it suppose to and cost alot less than some of the others. I have ordered three since my first one, for family members."
63,Nextlink AX2 Blue Spoon Bluetooth Headset [Retail Packaged],unknown,407,The Reviewer II,0/0,2.0,1170806400,It was good while it lasted...,"The device worked wonderfully when it worked. Unfortunately for myself, it died after only two weeks of light use. Your mileage may vary."
63,Nextlink AX2 Blue Spoon Bluetooth Headset [Retail Packaged],unknown,394,Slonkis,0/0,4.0,1170720000,"Decent headset with comfortable fit, but tinny sound","Overall, my experience with this headset is positive. The sound is completely missing low frequencies, but you get used to that and voice clarity does not suffer.Fit is very comfortable, once you rotate the rubber stub to just the right angle (different angles for different ears). I've found that 2 o'clock direction of the stub, with headset pointing at 6, works best for me.I had to exchange the first headset I'd received from Amazon, because it would constantly disconnect, but replacement arrived within a couple of days, so the whole process was very smooth and painless."
63,Nextlink AX2 Blue Spoon Bluetooth Headset [Retail Packaged],unknown,701,"Jeffrey Holt ""Jeff""",0/0,3.0,1169856000,"Small, Maybe Too Small","This was my first attempt with a Bluetooth headset and I came away with the ""just not right for me"" impression. The AX2 is very small, but sound quality is generally good, with one exception. While I could hear callers just fine, it was next to impossible for me to hear the verbal commands from the phone. I also had a hard time operating the volume buttons. The only way to change volume was to take the headset from the ear. Overall, not a bad headset, just was not the one for me."
63,Nextlink AX2 Blue Spoon Bluetooth Headset [Retail Packaged],unknown,815,M. Combs,0/0,4.0,1169596800,Netlink AX2 Bluetooth headset,Good value for the money...best I have tried so far...incredible talk and standby time...includes 2 chargers...USB and AC wall...clear sound quality... as with almost all bluetooth sets wind noise outside degrades sound quality for listener on other end...in car with windows up...clear as a bell and thats what was important to me..also suprised at sound quality in stores ect...overall a very good buy for the buck!...Jon
63,Nextlink AX2 Blue Spoon Bluetooth Headset [Retail Packaged],unknown,320,RSB,0/0,5.0,1169424000,Best for the Price,"Best working headset I have had, and it is the cheapest by a long shot."
63,Nextlink AX2 Blue Spoon Bluetooth Headset [Retail Packaged],unknown,333,MzKayCee629,0/0,5.0,1169251200,Best Little Device in Town,Compact and fits snugly in the ear without discomfort. Set up was an ease.
